data,tweet
2018-08-10,derrubaram mais uma primeiro depois e agora que tal
2018-08-10,daqui a pouco as debate na conto com o apoio de todos
2018-08-11,fui assaltado em a imprensa esta indignada porque o chefe do morro onde a moto e a pistola foram encontrados apareceu moo um tempo
2018-08-11,pode censurar as redes pode ignorar no debate pode esconder o nome pode apagar hashtag so que isso aqui ninguem pode
2018-08-11,subindo
2018-08-11,em politica dizem que jair bolsonaro precisa arrumar urgentemente um bom entretanto ele
2018-08-12,idos tempo que nao se roubava
2018-08-12,facebook nao esconde mais sua politica ideologica disfarcada sob os mantos de combate a crimes de odio e
2018-08-12,no dia dos pais o meu que faleceu em e caluniado pelo jornal o revistas epoca e istoe seguem o mesmo
2018-08-12,obrigado pela consideracao sebastiao em outubro vou de esta tive uma reuniao face to face com bolsonaro e vi um cara com posicoes
2018-08-12,obrigado molecada um abraco a voces e seus pais kkkkkk fiquem com deus
2018-08-13,entenda rapidamente o que significa o socialismo em nossa
2018-08-13,grato sempre pela consideracao
2018-08-13,falou cafu
2018-08-13,eles dizem combater o preconceito pela liberdade de este tipo de crime e uma rotina diaria contra quem nao faz pae dos amigos da mas isto voce nao vera nos jornais da globo e outros assim como diretor do facebook pregando o odio e espalhando
2018-08-14,desinformar
2018-08-14,mentem com fotos e letras grandes e corrigem em um texto quase ilegivel tentando esconder a integridade de meu o papel de boa pae da grande midia vem sendo desindormar e enganar as pessoas e um desservico aos brasileiros a servico do sistema corrupto
2018-08-14,mais uma vez número um nos trending topics no twitter com a hashtag obrigado pelo apoio boa noite a todos
2018-08-14,o que esta em jogo e muito maior que o combate a corrupcao do sistema mas a nossa
2018-08-14,quanta sujeira e mentira pms inimputaveis kkkkkkk
2018-08-14,ao chamar o eleitor de bolsonaro de irracional o estadao esta ofendendo milhoes de brasileiros que simplesmente estao cansados dos modelos de governo que tomaram de conta do brasil nas últimas ridiculo
2018-08-14,se procurassem dos meus adversarios do que ja procuraram de minha vida achariam mais do que quem sabe assim deixariam de encher linguica nas materias por nao conseguirem mais do que um titulo subjetivo para derrubar quem nao esta no sistema
2018-08-14,procuraram minha mae caluniaram meu pai reviraram minha infancia e agora atacam uma funcionaria que alem de sua funcao tirava uma renda extra como qualquer brasileiro a imprensa tenta me tornar criminoso mas nem ela acredita senao estaria me bajulando ate na
2018-08-14,pesquisa eleicoes
2018-08-14,entregamos ao tse o nosso plano de logo estara disponivel para vamos com tudo em busca de um brasil diferente do atual
2018-08-14,estadao chama eleitor de bolsonaro de irracional e impressionante a que ponto podem chegar
2018-08-14,faz meia hora que estou procurando o nome bolsonaro nesta materia de ontem na band sobre presenciaveis e nao por que sera que omitem descaradamente nosso nome
2018-08-14,ultrapassamos a marca de inscritos em nosso canal no gratuitamente e tenha acesso a conteúdos que maior pae da midia propositalmente
2018-08-15,nova pesquisa nacional eleicoes periodo de a
2018-08-15,sabatina na rede
2018-08-15,quem nao le jornal nao esta quem le esta
2018-08-15,metralhadora de destruicao de eles nao param
2018-08-15,por a indústria das multas de
2018-08-15,padre paulo de campo diz porque apoia jair
2018-08-15,meu deus kkkkkkkk e inacreditavel
2018-08-16,com bolsonaro nao tem mesmo nao sou empreiteiro
2018-08-16,livre de acordoes com corruptos para atender aos interesses da nacao e nao de paidos contra o a favor da reducao da maioridade por fim um presidente que seja honesto patriota e tenha deus no vamos juntos mudar o brasil
2018-08-16,o brasileiro desta vez tem a opcao de escolher um presidente que pegue firme contra a bandidagem que apavora a contra saidinha nas a favor do livre contra ideologia de genero e doutrinacao ideologica nas contra o
2018-08-16,amanha estarei junto com na formatura dos sargentos da pmesp no sambodromo do anhembi em sao paulo
2018-08-16,o brasileiro e um povo que sorri apesar de todos os problemas e mazelas que existem em nossa nao podemos perder jamais o bom humor principalmente por pressao do politicamente
2018-08-16,com humildade procurando sempre evoluir e somar com pessoas que independentemente de paido politico possam ajudar na reconstrucao do brasil que acreditamos vamos adiante
2018-08-16,morador nos estados unidos diz porque votara em jair
2018-08-16,os rumos da educacao no brasil precisam mudar urgentemente
2018-08-16,o psdb mais que nunca se unindo ao a narrativa de polarizacao que sempre tentaram inventar vai
2018-08-16,o jogo de caas que a imprensa persegue mente e difama apenas bolsonaro reflexao na coluna de para o
2018-08-16,conhecam a verdadeira wal de mambucaba angra dos
2018-08-16,justica condena juca kfouri a pagar mil a bolsonaro
